batch-16-acum-1,batch-16-acum-2,batch-4-acum-1,batch-32-acum-1,batch-4-acum-4,batch-8-acum-1,batch-2-acum-1,batch-2-acum-8
5.119251,5.713021,5.712267,5.215735,6.023559,5.487256,5.808493,6.055001
5.084804,5.701719,5.743626,5.209314,5.987122,5.503097,5.71965,6.027193
5.164417,5.647345,5.661009,5.133381,6.065567,5.479076,5.732999,6.106595
5.208479,5.69721,5.673687,5.210963,6.105476,5.444536,5.751946,6.146403
5.174702,5.731563,5.580354,5.211724,6.03332,5.438207,5.852177,6.0743
5.137912,5.681503,5.6287,5.171224,6.046126,5.411606,5.749562,6.074448
5.047518,5.687025,5.62482,5.191424,5.970255,5.430746,5.691304,5.999153
5.105656,5.667453,5.712632,5.159061,5.9975,5.40865,5.864024,6.038921
5.152564,5.655755,5.604016,5.146846,6.022377,5.373375,5.749829,6.056496
5.130359,5.662915,5.710841,5.161795,6.02504,5.455001,5.661951,6.067074
5.098278,5.656196,5.551482,5.116422,6.008102,5.430801,5.839659,6.045286
5.145381,5.690029,5.705504,5.193583,6.062428,5.441682,5.840997,6.098573
5.050435,5.648864,5.621558,5.136879,5.997261,5.435843,5.744466,6.032011
5.059436,5.648068,5.555284,5.134288,5.991529,5.304584,5.910705,6.030183
5.105042,5.634656,5.502223,5.12669,6.042929,5.409607,5.754435,6.078197
5.110147,5.631519,5.596187,5.1054,6.024137,5.398651,5.752534,6.069135
5.068214,5.674365,5.518277,5.171114,6.007354,5.450014,5.842795,6.044762
5.034596,5.639632,5.394364,5.124799,5.949368,5.4017,5.916219,5.991901
4.963397,5.611092,5.626945,5.100521,5.91708,5.448776,5.71714,5.957642
5.023394,5.610642,5.553465,5.06881,5.955231,5.325739,5.755174,5.995929
5.105029,5.605622,5.628176,5.079582,6.006602,5.364384,5.921156,6.04864
5.052461,5.609303,5.596695,5.086155,5.986828,5.425399,5.757001,6.020827
5.057204,5.603777,5.608748,5.092172,5.944422,5.378086,5.571739,5.979909
4.986038,5.594916,5.480982,5.074403,5.91875,5.394246,5.78689,5.956102
5.018389,5.614523,5.507742,5.096397,5.96817,5.392824,5.465032,6.001819
4.979753,5.6026,5.404119,5.111259,5.918545,5.324386,5.694673,5.952621
5.038752,5.586397,5.637117,5.060642,5.967903,5.457271,5.75593,6.005603
5.028021,5.604365,5.667298,5.086612,5.979638,5.368386,5.838138,6.015101
5.023532,5.566766,5.476881,5.052319,5.970102,5.261304,5.896171,5.999379
5.072258,5.616551,5.704746,5.077153,6.008538,5.415262,5.829198,6.046397
5.047307,5.552752,5.433086,5.056892,5.97658,5.324182,5.836819,6.010913
5.027718,5.58276,5.63313,5.057894,5.951003,5.302734,5.653847,5.98593
4.977387,5.559545,5.488481,5.04995,5.906528,5.214455,5.754027,5.938864
4.994309,5.59262,5.46314,5.057914,5.94441,5.300777,5.669436,5.974141
5.061985,5.569201,5.521308,5.06741,5.960546,5.312022,5.76768,5.996072
5.026694,5.576648,5.566251,5.062575,5.943535,5.246397,5.583079,5.98136
5.007527,5.533218,5.519325,5.036297,5.95359,5.333103,5.827625,5.996356
5.004949,5.537096,5.559098,5.041838,5.919185,5.270317,5.792306,5.954834
4.992844,5.531194,5.575571,5.029994,5.937401,5.258861,5.61981,5.970597
4.945748,5.542876,5.53338,5.03012,5.918139,5.262803,5.799212,5.966251
4.970366,5.491649,5.539984,4.961648,5.913983,5.314875,5.807954,5.952914
4.946451,5.533734,5.53666,5.015383,5.856579,5.299417,5.680311,5.895882
4.995949,5.535059,5.551654,5.017066,5.9358,5.250242,5.731426,5.97381
4.933443,5.525606,5.429503,4.995458,5.880763,5.25524,5.668324,5.923295
4.930706,5.515605,5.507136,5.000171,5.896124,5.233913,5.657866,5.933683
4.954107,5.548369,5.388269,5.000156,5.90774,5.209326,5.897499,5.941261
4.954096,5.531771,5.361656,5.000998,5.917653,5.229923,5.442696,5.950128
4.994272,5.52208,5.540109,5.006626,5.941103,5.225275,5.579224,5.97755
4.98435,5.495019,5.548175,4.957499,5.925152,5.305379,5.679215,5.96242
4.932744,5.488651,5.352926,4.970058,5.898738,5.298812,5.428427,5.933627
5.007296,5.518632,5.490762,4.986994,5.937185,5.304609,5.631372,5.980129
4.929367,5.508793,5.504576,4.985301,5.874043,5.268909,5.421595,5.911094
4.906804,5.48871,5.420774,4.963574,5.871838,5.288691,5.428221,5.909025
4.907826,5.49467,5.539053,4.965401,5.877523,5.325984,5.646021,5.91078
4.855907,5.490687,5.445713,4.971456,5.838027,5.251202,5.645978,5.871068
4.938166,5.467169,5.457862,4.946405,5.882058,5.23988,5.673223,5.914662
5.021752,5.451799,5.452472,4.960373,5.948791,5.250835,5.652003,5.984952
4.902162,5.458088,5.403322,4.949481,5.84856,5.298991,5.657618,5.885854
4.928997,5.481682,5.372793,4.952869,5.888513,5.26038,5.701378,5.925775
4.866343,5.461358,5.442911,4.939738,5.833434,5.179224,5.497796,5.871972
4.895134,5.49124,5.279106,4.978479,5.859214,5.155344,5.567706,5.89424
4.894991,5.487426,5.308529,4.963472,5.849021,5.183259,5.467956,5.883169
4.849226,5.44961,5.428676,4.915579,5.841985,5.199033,5.648995,5.877743
4.866772,5.497139,5.298384,4.966205,5.846125,5.184643,5.665359,5.877116
4.878178,5.430346,5.389106,4.908413,5.876408,5.146435,5.468064,5.915004
4.878485,5.481017,5.45351,4.932869,5.854774,5.14537,5.587064,5.891492
4.826458,5.424977,5.412374,4.894891,5.796064,5.260563,5.444368,5.831636
4.829631,5.452232,5.456695,4.901984,5.817293,5.226954,5.602417,5.846875
4.841432,5.451424,5.425957,4.904256,5.845302,5.223485,5.43162,5.876458
4.837594,5.411799,5.278273,4.859623,5.80882,5.134747,5.782292,5.846231
4.865135,5.412184,5.314283,4.8634,5.822414,5.207132,5.434247,5.860016
4.844593,5.432472,5.230572,4.885166,5.806484,5.16964,5.694596,5.841883
4.804366,5.433941,5.308373,4.910299,5.802736,5.119604,5.507971,5.832515
4.768201,5.411314,5.312934,4.872726,5.803947,5.121821,5.555386,5.845075
4.757639,5.422485,5.288332,4.883661,5.784226,5.067179,5.563164,5.826791
4.830626,5.452523,5.382957,4.932133,5.820056,5.132465,5.571428,5.853591
4.738126,5.448063,5.288197,4.899475,5.741772,5.209549,5.475408,5.775428
4.81656,5.40614,5.354628,4.869165,5.815647,5.148613,5.532824,5.850199
4.770545,5.391726,5.36098,4.84416,5.755981,5.097507,5.547256,5.796278
4.810726,5.395879,5.237756,4.846695,5.795588,5.124422,5.471638,5.830081
4.838474,5.39426,5.349224,4.840284,5.808337,5.131236,5.450868,5.840135
4.778378,5.397055,5.324605,4.849073,5.776876,5.074957,5.584253,5.821557
4.767058,5.408617,5.24156,4.855436,5.764203,5.169007,5.593724,5.805564
4.776343,5.388468,5.269223,4.84733,5.768276,5.08855,5.476844,5.805393
4.797928,5.411134,5.32439,4.851291,5.825089,5.166475,5.579481,5.860989
4.771908,5.378278,5.289484,4.843241,5.742056,5.186522,5.570787,5.780769
4.715242,5.386775,5.290751,4.826786,5.733844,5.057453,5.556104,5.778346
4.736566,5.403545,5.299002,4.859692,5.737132,5.154806,5.457016,5.782704
4.77542,5.353273,5.27653,4.79975,5.797488,5.110919,5.453967,5.836963
4.712477,5.382178,5.213181,4.836391,5.745668,5.142168,5.497769,5.788663
4.728128,5.339059,5.310636,4.789066,5.77748,5.084302,5.518629,5.810484
4.721133,5.343026,5.26417,4.768538,5.780165,5.127514,5.666481,5.8251
4.730593,5.339132,5.288871,4.764259,5.747832,5.074931,5.424206,5.798476
4.769197,5.408267,5.295137,4.844788,5.756562,5.117152,5.46951,5.794982
4.714221,5.311013,5.349108,4.737922,5.717836,4.969623,5.266053,5.75895
4.763113,5.364757,5.329994,4.814122,5.756553,5.048326,5.423501,5.796386
4.778965,5.35754,5.177164,4.793988,5.781606,5.001202,5.545293,5.814991
4.786879,5.322149,5.242795,4.752909,5.818795,5.088055,5.424639,5.851865
4.751197,5.317488,5.255744,4.759257,5.742555,5.036002,5.499267,5.785175
4.700789,5.341375,5.368241,4.790356,5.722648,5.123513,5.459064,5.766887
4.698035,5.324721,5.277065,4.751394,5.715484,5.099924,5.356953,5.751904
4.734232,5.375914,5.321715,4.7958,5.747711,5.079396,5.416018,5.783602
4.675676,5.396732,5.250974,4.831891,5.703082,5.082154,5.477142,5.746276
4.75561,5.337877,5.340604,4.767666,5.740695,4.925068,5.321113,5.778537
4.702782,5.345589,5.211578,4.757067,5.730699,5.082126,5.404279,5.768862
4.743471,5.294363,5.290331,4.724901,5.798041,5.055697,5.571845,5.843735
4.719379,5.320758,5.319945,4.720888,5.73802,5.066782,5.464705,5.774011
4.655647,5.287182,5.27586,4.722016,5.709654,4.971566,5.473259,5.754392
4.698815,5.338486,5.202829,4.769211,5.726702,5.030458,5.474881,5.766784
4.677473,5.300526,5.275119,4.73412,5.710926,5.024766,5.373739,5.739188
4.688173,5.297185,5.214357,4.722591,5.730268,5.012221,5.381968,5.776885
4.65717,5.291206,5.069987,4.72006,5.698808,4.993365,5.534862,5.733814
4.701025,5.304349,5.243847,4.735606,5.723686,4.962654,5.455287,5.764083
4.659167,5.302072,5.207524,4.729243,5.700383,5.03752,5.415449,5.74035
4.624496,5.305479,5.279312,4.72847,5.666844,5.104621,5.384981,5.703154
4.614115,5.257001,5.157224,4.672675,5.696367,4.955978,5.303816,5.735263
4.621094,5.277119,5.115675,4.694019,5.663089,5.043348,5.515584,5.718624
4.664569,5.288582,5.238492,4.730983,5.709721,5.01397,5.360463,5.752692
4.669537,5.283171,5.267049,4.703305,5.708292,5.034492,5.405363,5.753783
4.626477,5.275959,5.105793,4.692249,5.679129,5.074143,5.395147,5.722749
4.735403,5.236753,5.15236,4.64793,5.748991,4.98343,5.372511,5.788036
4.644958,5.284595,5.210542,4.71104,5.694587,5.039515,5.340505,5.73017
4.679807,5.248202,5.229096,4.663755,5.717738,4.961876,5.519974,5.758485
4.632617,5.292085,5.151802,4.720185,5.666298,4.970283,5.56284,5.703154
4.662062,5.26156,5.173198,4.667385,5.700718,4.952525,5.452067,5.736816
4.624444,5.297715,5.114459,4.733768,5.680179,4.927696,5.346583,5.717866
4.652713,5.244252,5.237037,4.649395,5.690323,4.937973,5.426521,5.731
4.636737,5.240701,5.151747,4.641871,5.644238,5.031921,5.290938,5.680434
4.651748,5.2825,5.182642,4.716325,5.682259,4.923614,5.329235,5.714558
4.587729,5.276771,5.202266,4.697198,5.625023,4.944882,5.34782,5.665483
4.623035,5.254786,5.236919,4.661977,5.653464,4.880285,5.362116,5.691754
4.58207,5.27035,5.182351,4.67961,5.617573,4.955301,5.512099,5.667446
4.588919,5.216608,5.25695,4.61354,5.633717,4.954996,5.357146,5.674857
4.674869,5.235518,5.117608,4.651796,5.704164,4.950838,5.260429,5.742235
4.622195,5.25841,5.180351,4.653859,5.660048,4.8293,5.369503,5.702164
4.628716,5.250146,5.068434,4.678174,5.660712,4.892527,5.290797,5.704027
4.615384,5.235177,5.083543,4.649733,5.65622,4.928404,5.300378,5.698352
4.673346,5.149405,5.088383,4.556316,5.671054,4.959189,5.285067,5.711571
4.631281,5.209041,5.18569,4.622193,5.664661,4.946099,5.276802,5.698953
4.616665,5.201396,5.107157,4.609895,5.654284,4.893238,5.366725,5.695442
4.611275,5.204514,5.199365,4.608974,5.661662,4.903867,5.253118,5.706768
4.661908,5.16844,5.142598,4.55552,5.716747,4.931094,5.28129,5.757145
4.574594,5.193929,5.094989,4.587212,5.617065,4.915842,5.457969,5.660933
4.610841,5.201009,5.06562,4.612242,5.663913,4.874165,5.345982,5.708607
4.648544,5.19523,5.067238,4.593608,5.664511,4.922558,5.293734,5.709673
4.653063,5.195827,5.10046,4.605288,5.708931,4.839454,5.259402,5.751829
4.59822,5.185112,5.273005,4.590578,5.634506,4.842,5.161386,5.675019
4.543725,5.225197,5.123829,4.622946,5.5706,4.872723,5.328411,5.612114
4.526263,5.247053,5.105875,4.655526,5.562953,4.852486,5.31476,5.601127
4.609092,5.213033,4.933808,4.603846,5.655302,4.826848,5.207573,5.695479
4.487713,5.164025,5.222977,4.552296,5.558003,4.912607,5.256046,5.601027
4.469302,5.179866,5.041824,4.563954,5.530766,4.861187,5.189319,5.576776
4.595517,5.18166,5.161538,4.578691,5.651965,4.803482,5.366017,5.696858
4.483701,5.166674,5.082797,4.560521,5.539407,4.869323,5.415992,5.575043
4.485661,5.173935,5.175735,4.564875,5.577473,4.942719,5.407523,5.618206
4.432299,5.138021,5.076135,4.540835,5.567059,4.931753,5.260011,5.611134
4.536589,5.158465,5.157731,4.562142,5.585939,4.822383,5.259832,5.627133
4.537235,5.167909,5.150116,4.559557,5.613232,4.860727,5.193303,5.651244
4.549842,5.161175,4.980002,4.565412,5.622151,4.880682,5.265355,5.660313
4.50622,5.170369,5.078711,4.585731,5.575071,4.908492,4.995092,5.610707
4.555221,5.207382,5.135965,4.599113,5.616801,4.879954,5.302015,5.663845
4.48483,5.18775,5.123424,4.572361,5.561633,4.833552,5.293405,5.609054
4.53013,5.192143,5.144958,4.57971,5.577637,4.911366,5.314631,5.616011
4.518903,5.155529,5.115514,4.563192,5.559503,4.843137,5.250019,5.605954
4.546258,5.118862,4.990706,4.527374,5.590066,4.903292,5.286215,5.631159
4.514211,5.108329,5.030368,4.524771,5.565423,4.788121,5.362371,5.60409
4.530428,5.131104,5.063623,4.534649,5.585608,4.780749,5.292732,5.626169
4.535811,5.155582,5.114838,4.535062,5.593115,4.859758,5.163784,5.63194
4.481961,5.168509,5.042115,4.565341,5.538245,4.8097,5.184733,5.580036
4.41143,5.102876,5.102988,4.489898,5.501893,4.890957,5.185942,5.536445
4.489565,5.143634,4.996087,4.534652,5.53967,4.871909,4.962957,5.580491
4.451981,5.167433,5.027472,4.544628,5.523291,4.707864,5.386591,5.558075
4.441589,5.106555,4.961456,4.497094,5.562577,4.776179,5.214596,5.614446
4.480357,5.145653,5.07635,4.532937,5.554918,4.871968,5.215903,5.593041
4.422183,5.091732,5.014055,4.469794,5.503005,4.833031,5.134483,5.538956
4.482006,5.117431,5.050261,4.489616,5.554355,4.819252,5.216504,5.591953
4.463529,5.131742,5.014181,4.498148,5.559011,4.709736,5.246821,5.600293
4.511821,5.10964,4.957345,4.471274,5.58683,4.747775,5.345319,5.624555
4.430468,5.118326,5.03407,4.469054,5.52172,4.861826,5.122667,5.567684
4.454553,5.09794,5.013858,4.444592,5.54924,4.728539,5.288343,5.592615
4.485676,5.11695,5.069858,4.480984,5.582543,4.768017,5.119192,5.62525
4.470365,5.108593,5.093931,4.455734,5.57314,4.795569,5.277147,5.610563
4.420901,5.130659,5.037346,4.480005,5.515795,4.844804,5.179818,5.556376
4.532408,5.051314,5.016441,4.413286,5.604159,4.715307,5.310283,5.642574
4.401231,5.10053,5.023993,4.466478,5.510059,4.810472,5.220645,5.556934
4.505797,5.114805,5.098075,4.481484,5.575274,4.720405,5.229156,5.618777
4.453338,5.085901,5.020246,4.449944,5.515296,4.719889,5.128289,5.559313
4.453521,5.132467,5.082395,4.507729,5.537172,4.726292,5.20585,5.579018
4.460129,5.09525,4.92697,4.467973,5.505639,4.713189,5.243394,5.54393
4.472736,5.078303,4.962631,4.453875,5.585643,4.77723,5.097945,5.630771
4.415176,5.118534,4.832475,4.518539,5.535725,4.76715,5.243163,5.578018
4.42721,5.06947,4.961123,4.449792,5.486957,4.763969,5.115444,5.524081
4.356441,5.116362,5.039731,4.484133,5.448335,4.79177,5.373242,5.486692
4.38251,5.056983,4.88304,4.4612,5.47155,4.771281,5.252078,5.506965
4.445219,5.06671,4.941671,4.444372,5.524194,4.783915,5.188067,5.563072
4.416746,5.129835,4.996725,4.503133,5.512716,4.70437,5.07254,5.548479
4.379381,5.064982,4.995497,4.434538,5.487447,4.822358,5.157782,5.525153
4.456846,5.066706,5.011414,4.451171,5.542953,4.702299,5.220473,5.586922
4.392959,5.074422,4.873356,4.450227,5.480323,4.692016,5.338205,5.518736
4.394188,5.089701,5.064648,4.482863,5.499495,4.749813,5.205381,5.545678
4.410393,5.028673,4.950426,4.397305,5.493483,4.723658,5.244952,5.534784
4.410064,5.071744,4.973621,4.456448,5.503545,4.680944,5.304671,5.544001
4.436693,5.056312,4.919787,4.417371,5.560979,4.680515,5.277153,5.596434
4.36587,5.030039,5.029151,4.393418,5.4815,4.732762,5.116553,5.52243
4.342028,5.065807,4.928158,4.424378,5.461333,4.686416,5.228443,5.504747
4.366692,5.084349,4.941635,4.452953,5.506172,4.656548,5.15748,5.546571
4.445526,5.067921,4.9753,4.424263,5.549622,4.707232,5.260073,5.594055
4.378343,5.032124,4.879848,4.360466,5.468982,4.666558,5.042775,5.506202
4.342304,5.055249,4.883314,4.422629,5.431087,4.684346,5.122889,5.468509
4.431087,5.050447,4.971359,4.399428,5.530349,4.669222,5.136216,5.561799
4.394526,5.007039,4.962756,4.35066,5.500162,4.710036,5.163379,5.535456
4.476644,5.047051,4.901937,4.383163,5.554743,4.697511,5.202633,5.59599
4.420002,5.015852,4.933722,4.369072,5.508175,4.617708,5.257974,5.545321
4.437051,5.047843,4.871904,4.367462,5.515251,4.673841,5.140915,5.544946
4.391843,5.042914,4.942085,4.372071,5.499665,4.623025,5.134136,5.539758
4.411265,5.023076,4.760917,4.332361,5.51122,4.668993,5.198021,5.540092
4.317803,5.025279,5.042337,4.349591,5.431548,4.520736,4.988922,5.464838
4.306068,5.050234,4.870855,4.36373,5.443781,4.603056,5.028622,5.48244
4.376461,5.003222,4.990368,4.316449,5.502238,4.651288,5.283464,5.538338
4.350237,5.011339,4.978905,4.309577,5.455934,4.73619,5.222907,5.49713
4.297324,5.000989,4.67524,4.299585,5.411572,4.610563,4.837696,5.453607
4.310645,5.032596,4.884247,4.345082,5.415273,4.655736,5.170715,5.45566
4.356335,4.993814,4.89863,4.304727,5.478912,4.708791,5.011405,5.514382
4.333156,4.969057,4.817635,4.305254,5.491514,4.641286,5.109687,5.529026
4.345574,4.995508,4.931259,4.341149,5.474557,4.549978,5.160117,5.514203
4.375363,5.004243,4.832656,4.352337,5.462532,4.673725,5.144143,5.504364
4.290222,4.978677,4.91186,4.350168,5.399765,4.60001,5.034639,5.438927
4.292114,5.020805,4.884367,4.403432,5.393135,4.621303,5.101582,5.431049
4.32821,5.010632,4.906225,4.416433,5.445851,4.629173,5.157212,5.48869
4.313985,4.982687,4.896352,4.337129,5.433366,4.629723,5.138106,5.474179
4.343538,5.008775,4.791929,4.364367,5.481802,4.592959,4.978058,5.521165
4.256931,4.996632,4.902605,4.370728,5.380039,4.616973,5.153278,5.423139
4.323588,4.99946,4.867962,4.383648,5.447899,4.619592,5.035084,5.483314
4.262678,4.985667,4.818404,4.363832,5.387772,4.636917,5.141589,5.427689
4.286747,5.006294,5.022713,4.38246,5.408232,4.594413,5.005123,5.450429
4.317372,5.003633,4.967788,4.3541,5.415937,4.609838,5.049484,5.454913
4.329202,4.992504,4.972042,4.364982,5.47129,4.579985,5.251209,5.506806
4.302061,4.995828,4.890147,4.342706,5.444179,4.598885,5.176484,5.484053
4.312571,4.97972,4.889139,4.337012,5.428664,4.597649,5.203291,5.465069
4.300443,5.018182,4.90307,4.379255,5.428214,4.656565,5.172718,5.471309
4.282811,4.963326,4.799087,4.303088,5.421092,4.551408,5.129788,5.466029
4.235174,4.99812,4.704442,4.328195,5.378535,4.555796,5.172585,5.42299
4.322025,4.940917,4.860925,4.28281,5.471641,4.576399,5.155814,5.515475
4.266979,4.971562,4.76334,4.314459,5.414329,4.531632,5.179742,5.457018
4.244143,4.990485,4.769804,4.319843,5.396293,4.515795,5.066765,5.437336
4.275499,4.956521,4.833263,4.272881,5.45662,4.575586,5.12428,5.497696
4.243958,4.949852,4.744338,4.265695,5.396972,4.60578,4.974821,5.436734
4.242149,4.950135,4.860521,4.256369,5.400816,4.487651,5.295328,5.443827
4.274475,4.946918,4.89864,4.26119,5.435531,4.47192,5.166717,5.479198
4.259964,4.939159,4.837727,4.254348,5.423118,4.578214,5.152126,5.457072
4.298531,4.95787,4.936958,4.28267,5.440202,4.584416,4.958656,5.47604
4.206797,4.96434,4.813322,4.28059,5.386392,4.604138,5.061353,5.419366
4.258451,4.935879,4.979759,4.232378,5.395254,4.553702,5.11318,5.433252
4.241663,4.936189,4.952231,4.233414,5.407765,4.522142,5.039336,5.455305
4.220366,4.931408,4.920514,4.236047,5.389156,4.530341,5.079922,5.429539
4.248281,4.93629,4.85859,4.228313,5.419807,4.552726,5.004498,5.462724
4.201886,4.941506,4.904167,4.235777,5.350069,4.525213,5.090951,5.389509
4.240097,4.922256,4.944392,4.210369,5.380098,4.547429,5.127701,5.425508
4.173155,4.913593,4.850207,4.19451,5.371789,4.50305,5.171334,5.412058
4.21342,4.966361,4.728087,4.255845,5.386729,4.477169,5.109073,5.422562
4.223513,4.95445,4.641083,4.2392,5.361689,4.57357,5.139143,5.401017
4.200952,4.947299,4.818281,4.217093,5.378667,4.527535,4.834146,5.419344
4.246599,4.944522,4.811884,4.224549,5.402089,4.524745,4.929662,5.443814
4.142857,4.921681,4.833317,4.205558,5.314147,4.511025,5.17801,5.35654
4.197011,4.907506,4.778077,4.182746,5.35735,4.575943,5.040489,5.401308
4.226015,4.933513,4.830172,4.24509,5.384344,4.545247,4.991518,5.423082
4.198601,4.922226,4.7087,4.234831,5.385411,4.483674,4.895584,5.430802
4.172275,4.904099,4.697981,4.221299,5.350806,4.572261,5.011283,5.392844
4.148435,4.920367,4.804375,4.233755,5.327188,4.627003,5.102537,5.365608
4.154032,4.929243,4.862192,4.260276,5.315419,4.659163,4.95687,5.361262
4.173246,4.934416,4.803021,4.250013,5.364484,4.503516,5.056193,5.406773
4.198951,4.927384,4.780304,4.249998,5.345157,4.569812,5.168096,5.383167
4.21192,4.891266,4.790876,4.231175,5.366159,4.651216,5.085371,5.404873
4.167083,4.901429,4.870628,4.246147,5.307485,4.502643,4.996613,5.346128
4.214751,4.918034,4.861786,4.235263,5.372088,4.539113,4.858946,5.413496
4.139913,4.910829,4.764906,4.251115,5.342333,4.520477,5.120895,5.388182
4.197056,4.875981,4.840711,4.202022,5.374384,4.510715,5.18011,5.412292
4.175557,4.856838,4.860614,4.165791,5.349232,4.484954,4.788541,5.39132
4.14083,4.891148,4.788775,4.172827,5.32474,4.492198,4.909855,5.369475
4.189976,4.896182,4.763403,4.198482,5.373852,4.426279,4.930841,5.417294
4.167833,4.928433,4.8342,4.216239,5.353464,4.478714,5.031425,5.386625
4.1967,4.84124,4.689412,4.110539,5.382877,4.489265,5.00239,5.422261
4.124902,4.818872,4.74128,4.085114,5.310046,4.545169,4.8657,5.348199
4.11192,4.861037,4.728132,4.114738,5.310453,4.364355,5.098653,5.351118
4.156578,4.85726,4.792317,4.113167,5.332226,4.539669,4.976692,5.370882
4.110695,4.836988,4.713628,4.103756,5.306993,4.467844,5.096874,5.345892
4.179877,4.875056,4.813603,4.103378,5.339227,4.396105,4.882879,5.377695
4.162021,4.912201,4.681739,4.147001,5.344416,4.478018,4.994457,5.380501
4.132316,4.85922,4.74239,4.093846,5.313449,4.48135,5.140689,5.35084
4.157044,4.873364,4.644794,4.124051,5.377684,4.395311,5.047856,5.411876
4.162718,4.817088,4.68899,4.054376,5.385816,4.392921,4.899656,5.424368
4.081154,4.888216,4.655803,4.137741,5.234305,4.474036,4.924733,5.269645
4.077489,4.886009,4.585329,4.131103,5.306959,4.447163,5.115881,5.344833
4.106034,4.860382,4.627202,4.093414,5.31732,4.402157,4.934637,5.352239
